#{"t_start": 1626100784.5870004, "env_id": "RoboSkateSegmentation-v0"}
217.054884,1000,81100.57192
257.926509,436,81140.507126
269.014645,1000,81230.248623
249.047162,1000,81316.655265
300.589492,1000,81711.094411
158.796552,1000,81801.327437
235.394828,1000,81893.214278
155.391147,1000,81982.94016
244.515212,1000,82069.409512
124.791995,1000,82160.925365
154.142789,1000,82253.243719
194.087009,1000,82344.454551
199.221041,453,82384.747916
367.296014,1000,82474.109164
162.491724,191,82491.453652
151.717428,372,82524.464456
131.928026,1000,82952.295837
125.943858,684,83014.409687
-39.046704,1000,83109.712281
79.76541,247,83132.936554
178.074257,1000,83223.774041
240.9642,1000,83315.486578
174.039892,1000,83409.178103
136.602171,1000,83494.283414
322.793013,1000,83585.591284
296.342459,1000,83675.847802
265.101914,1000,83768.023918
270.241957,1000,84213.1728
213.482767,1000,84305.997684
160.0521,1000,84398.60592
108.638947,1000,84490.388209
236.417971,835,84565.157119
245.364914,303,84591.564637
259.180451,1000,84682.627019
233.238279,1000,84777.382135
198.518776,1000,84869.944046
226.738445,1000,84963.110776
422.639376,1000,85056.775692
176.755721,1000,85514.936852
213.852612,1000,85607.342219
291.786597,1000,85697.948348
235.240304,543,85747.721905
235.99486,1000,85832.657135
232.720691,511,85881.055092
101.70975,1000,85972.730832
273.584082,553,86023.15775
85.152752,1000,86113.210274
179.446387,1000,86208.575716
274.476459,1000,86298.307164
279.901694,1000,86740.262632
170.906503,813,86816.470047
290.99409,1000,86905.767924
238.843732,1000,86995.731944
225.785495,1000,87086.057835
356.886974,1000,87177.534902
267.140799,1000,87268.74032
268.798813,1000,87360.835119
339.347419,1000,87451.166881
260.275757,1000,87544.157156
62.460396,1000,87953.052789
124.793939,635,88009.370255
101.536249,1000,88100.040927
279.922993,1000,88192.408156
55.725439,1000,88283.432676
157.498852,1000,88376.715707
96.544282,1000,88469.6705
291.041549,1000,88559.856978
252.155211,1000,88654.435845
254.334763,1000,88746.534563
45.833753,409,88783.244425
254.5727,1000,89202.79841
253.595701,1000,89293.619257
-20.507817,612,89347.800624
295.95676,1000,89434.88382
131.993479,1000,89522.71595
264.784919,1000,89613.398721
285.299733,1000,89704.966326
123.245655,1000,89796.720872
175.168668,1000,89888.123197
181.795324,1000,89980.146568
112.343514,1000,90072.96793
230.379882,1000,90511.697026
223.793541,1000,90599.239502
200.930741,1000,90687.38005
268.01038,1000,90778.460303
204.385478,1000,90869.516298
118.095048,1000,90959.681106
31.590812,912,91045.028635
251.744986,1000,91134.402039
165.657178,284,91162.17087
108.002049,388,91197.550983
197.018548,1000,91289.552559
134.288281,746,91717.092652
314.052097,1000,91810.741464
107.182304,1000,91905.66652
255.835367,1000,91997.327877
162.923578,653,92054.562932
287.732523,1000,92143.638146
345.082869,1000,92235.304031
268.053092,1000,92326.097574
171.046218,541,92376.45282
87.602963,1000,92466.244628
267.344772,415,92504.962249
91.020936,1000,92597.146363
290.004826,1000,93056.652454
294.676719,1000,93149.420416
213.709323,1000,93243.068548
65.467299,835,93322.063926
79.7192,1000,93409.340685
270.139687,1000,93495.280215
128.466728,717,93558.006677
103.183827,1000,93643.562687
427.107118,1000,93729.981991
302.566675,1000,93819.758781
176.327944,877,94217.368184
40.353557,1000,94309.026558
286.548715,1000,94401.668726
208.322371,1000,94493.184647
140.261756,1000,94585.834309
105.225909,1000,94677.240354
270.363251,1000,94770.296929
207.872991,1000,94864.095862
238.051688,616,94922.25361
254.336378,1000,95013.887083
285.655401,1000,95107.264507
207.131272,1000,95558.87387
190.543389,1000,95654.582674
195.468492,1000,95746.292986
226.097578,651,95807.335974
379.047682,1000,95900.381859
282.279132,1000,95992.11104
299.803417,1000,96080.011659
273.329554,1000,96170.638257
128.983784,295,96199.847057
135.825229,344,96232.214546
133.050835,343,96263.81199
258.09584,1000,96356.757782
230.295506,1000,96757.387529
272.917828,1000,96848.661402
26.795556,567,96901.524
262.829406,1000,96989.64562
279.626202,1000,97075.424151
108.727255,1000,97168.179773
272.127545,1000,97259.130134
174.074602,1000,97353.376427
115.040338,1000,97444.510265
248.31074,1000,97535.980691
29.729945,1000,97934.216233
143.657044,294,97960.731884
73.115837,1000,98049.507444
-2.521668,1000,98139.58855
303.497223,1000,98225.635694
138.441712,421,98261.91306
55.382473,761,98332.843224
371.776545,1000,98426.395761
274.476775,1000,98517.468991
111.503833,1000,98609.207752
285.876252,1000,98700.700916
263.692878,1000,98790.639471
187.818663,1000,99242.740477
263.078342,1000,99334.295849
295.073255,1000,99426.658557
297.586806,1000,99517.788948
138.6752,1000,99608.210069
150.744873,1000,99700.508324
67.814673,273,99725.660412
131.909651,206,99745.347877
212.45643,867,99827.956172
126.326232,880,99903.869722
254.973152,700,99968.463655
70.510736,1000,100058.36622
243.79766,438,100100.438856
259.417688,420,100509.538129
109.144822,360,100543.20787
80.948627,277,100568.556303
119.366681,224,100588.717732
299.409874,1000,100681.11647
132.62924,1000,100773.360663
34.998239,1000,100864.969947
277.725714,1000,100955.296305
261.66135,1000,101044.076403
162.876685,258,101067.6341
166.853025,244,101090.961223
91.778534,1000,101182.765105
107.580019,1000,101274.028031
247.689135,1000,101360.173498
136.432327,1000,101744.986924
102.159772,1000,101836.275346
134.448837,419,101876.147182
134.693956,252,101900.37026
19.163727,1000,101991.111271
89.140008,436,102031.588254
99.897264,1000,102123.512832
275.870294,1000,102214.974877
280.625708,1000,102305.324746
49.634951,1000,102395.216122
248.484945,1000,102488.444234
126.96501,1000,102582.045889
90.285159,1000,102901.921978
263.879215,1000,102993.40302
164.439292,1000,103087.14095
290.52101,1000,103180.956864
277.53017,1000,103272.439755
45.454385,1000,103362.33061
62.43637,1000,103449.440363
250.847755,901,103531.074548
164.691981,293,103559.238079
139.952617,1000,103653.040823
-17.421978,1000,104108.503083
154.196295,1000,104202.341277
209.896584,1000,104292.686927
284.220546,445,104336.407001
125.78821,1000,104426.507196
43.959662,81,104434.28955
127.556303,1000,104523.335385
158.691601,751,104593.419278
227.599886,1000,104684.240968
35.709277,1000,104774.913116
231.947603,1000,104867.007239
230.507874,418,104908.185866
265.572319,1000,104998.617903
227.116611,1000,105459.568697
62.80965,1000,105552.301473
77.83088,1000,105645.599374
86.112428,1000,105737.836295
53.993576,1000,105827.103921
79.454965,1000,105921.350995
153.84243,1000,106011.684953
-9.497497,479,106055.774311
179.63184,409,106094.220896
221.907886,1000,106185.501955
35.546934,442,106226.916185
38.706202,1000,106586.864409
211.694526,1000,106680.407559
147.406426,453,106721.877003
89.853904,1000,106812.892549
275.153977,1000,106904.796073
288.571717,1000,106996.257165
402.384695,686,107058.650141
280.068299,1000,107150.427557
163.477033,1000,107241.058718
180.828863,238,107262.529353
-19.656791,1000,107354.578695
328.266489,969,107441.093432
227.796013,1000,107904.273772
111.377362,1000,107997.547789
285.040435,1000,108089.983979
252.325407,742,108158.926396
95.313982,1000,108252.129928
159.581269,807,108326.471951
235.543711,1000,108416.887099
107.072082,1000,108510.220004
490.11485,1000,108602.795045
124.923021,1000,108692.648915
82.350615,1000,108784.754998
276.881785,1000,109240.983008
303.534275,717,109305.940601
127.476099,247,109329.191366
80.327565,1000,109419.79267
160.474619,1000,109508.594757
278.10091,1000,109598.62654
130.50727,1000,109692.534333
279.265603,1000,109782.522091
146.590932,1000,109874.556803
298.397935,1000,109961.462587
213.991675,875,110038.714857
186.308049,1000,110435.726428
126.338526,1000,110528.975809
172.007541,1000,110620.326723
275.964943,1000,110706.076074
289.946422,1000,110792.980966
185.535419,1000,110878.488802
281.21963,1000,110964.687877
95.302218,307,110992.755605
209.384997,791,111061.830292
267.546058,1000,111150.062205
242.663936,1000,111235.54798
150.186682,1000,111566.615774
237.285557,1000,111653.551553
243.591684,1000,111739.638469
85.057911,1000,111827.377861
295.623829,1000,111914.107397
9.14085,199,111931.85241
120.608079,501,111975.031041
146.195683,1000,112060.868929
-27.982538,732,112124.565446
111.466724,1000,112210.248281
167.937928,249,112233.625309
297.044923,1000,112325.409394
224.352968,1000,112672.620377
217.943941,1000,112764.578858
229.3832,452,112805.885619
130.81979,375,112840.445801
107.36499,752,112908.168468
190.303247,286,112934.484182
221.968649,1000,113027.442232
264.680528,1000,113118.210278
255.488407,1000,113210.499391
87.567833,1000,113302.782635
222.780063,1000,113394.655607
165.800072,1000,113488.480458
110.026006,996,113941.275987
224.38037,1000,114031.331646
296.418494,1000,114122.88959
99.631343,1000,114213.64295
214.266358,673,114275.057716
255.984586,1000,114365.742879
77.144962,494,114412.514568
199.622747,1000,114505.984852
86.378155,401,114544.546819
252.904868,1000,114636.691752
213.433574,1000,114727.6598
238.70128,1000,114819.57249
121.886597,1000,115279.549582
251.679102,1000,115368.408508
251.826701,1000,115460.81349
162.292732,1000,115554.629283
295.333033,1000,115646.723522
184.635881,1000,115739.05371
170.041339,1000,115831.298642
260.73908,411,115870.892567
316.990807,868,115949.609035
242.179226,1000,116042.909756
284.129881,366,116079.608972
195.699176,1000,116537.476661
247.559879,304,116565.642583
283.128883,1000,116654.966625
264.240535,297,116681.421707
160.134503,237,116704.291664
251.154345,1000,116798.54678
240.336186,692,116863.176814
263.91201,1000,116957.62229
139.053901,1000,117054.01274
338.938855,1000,117143.487155
284.497574,1000,117233.774234
266.7956,1000,117325.865617
159.804738,223,117348.08862
136.507365,1000,117804.638035
206.870852,386,117839.72983
118.693598,1000,117929.150187
259.335008,1000,118018.524204
245.076709,1000,118106.840836
193.605979,1000,118200.61772
255.852141,1000,118293.151728
58.488454,1000,118383.556765
312.243807,1000,118471.88351
30.048305,1000,118566.887526
230.0502,1000,118659.875284
272.96436,1000,119111.627426
267.104236,1000,119201.94625
276.389403,1000,119296.055478
260.960775,1000,119389.993842
349.28237,1000,119481.695416
236.735534,1000,119569.69514
155.058247,1000,119658.242059
288.962997,1000,119744.172591
272.52337,1000,119831.743451
256.456031,1000,119916.819695
235.496973,1000,120353.889671
275.91259,1000,120446.629586
306.293238,1000,120537.919341
254.750747,1000,120631.078168
339.877386,1000,120722.891761
261.952663,708,120788.147056
298.814714,1000,120878.524985
176.536171,1000,120971.359644
270.78694,1000,121063.37293
247.690804,1000,121154.260183
103.232467,508,121203.290922
293.278226,1000,121603.996308
215.647345,1000,121695.416648
249.436087,394,121733.398779
323.205483,1000,121824.027709
249.593058,1000,121918.068573
227.79581,1000,122010.550658
209.825184,1000,122103.452555
208.465449,426,122143.662715
129.002717,1000,122234.984552
253.316959,381,122268.729159
292.120866,1000,122355.584535
155.521932,1000,122805.857785
211.460451,536,122855.326873
232.042053,1000,122944.111243
80.236521,187,122961.516756
298.764387,1000,123052.792774
281.302451,1000,123144.894001
287.483737,1000,123235.565258
112.453166,293,123264.077798
24.584769,1000,123354.786304
288.121976,1000,123444.873252
451.615204,1000,123535.974151
170.303782,1000,123627.39499
173.072701,1000,124003.597189
223.581556,1000,124093.440487
241.577937,1000,124184.37727
134.145595,1000,124276.308824
296.27513,1000,124367.81552
114.044381,1000,124458.138728
295.577241,1000,124551.533645
285.697866,1000,124641.896839
146.15351,1000,124730.397963
296.564677,1000,124822.661951
164.106734,574,124875.096209
105.954781,982,125335.115993
191.644899,359,125369.713783
226.414882,379,125404.472511
251.278145,1000,125491.249499
-98.310275,1000,125584.835472
106.435747,1000,125676.882109
181.715696,1000,125769.787242
235.57187,1000,125855.941744
90.641183,1000,125941.331324
307.928784,1000,126028.836668
301.662361,1000,126114.312975
306.234509,1000,126504.07794
138.073961,1000,126591.148335
285.103204,1000,126676.702754
271.200808,1000,126763.520175
200.778238,1000,126851.757756
345.138688,540,126897.928425
137.996712,1000,126984.313972
256.602584,1000,127070.631819
111.834749,1000,127156.484541
-22.716594,1000,127243.78476
214.568607,504,127287.009845
217.005745,1000,127712.72611
224.489109,1000,127799.103101
128.348137,1000,127884.257711
285.566207,1000,127971.103597
151.911348,1000,128057.582911
143.32274,1000,128145.239744
242.162989,1000,128232.722004
99.444603,1000,128318.872607
154.314178,332,128349.017733
129.260335,451,128388.1013
108.476224,1000,128473.735526
38.244767,1000,128902.392844
281.075127,1000,128989.966453
276.91301,1000,129075.812962
297.373896,1000,129162.178636
254.858541,1000,129247.660872
174.359417,1000,129335.411458
180.866902,280,129360.106181
291.891471,1000,129448.360166
144.141493,1000,129535.160024
244.045284,1000,129620.760102
229.478783,1000,129706.951712
116.51851,946,130131.67144
112.104382,1000,130216.906611
355.666004,1000,130302.476594
189.079861,1000,130388.365348
168.72901,1000,130473.492755
177.458017,970,130557.396408
133.126351,1000,130644.933755
310.771701,1000,130736.412749
213.71031,1000,130826.766936
65.759882,86,130836.41383
131.353361,1000,130928.264569
246.833205,1000,131318.762366
218.608648,1000,131409.729798
133.113327,1000,131502.158944
111.875325,1000,131592.408831
184.130313,422,131631.928271
222.571596,1000,131722.071184
135.913366,1000,131815.803621
166.107574,323,131847.025368
296.074918,1000,131937.682972
229.049223,1000,132032.330344
243.640793,1000,132121.157295
330.808917,1000,132583.778039
217.858313,381,132620.18337
275.107974,1000,132713.000799
111.098572,609,132769.504619
230.210592,436,132810.714301
237.301492,1000,132906.277951
304.816733,1000,132998.87679
121.583268,984,133093.009963
227.947007,1000,133186.654014
304.732609,1000,133277.173156
264.990809,1000,133370.862186
317.614457,1000,133463.586201
296.117602,1000,133924.380689
274.373395,1000,134017.12912
348.307158,1000,134106.160159
308.759281,1000,134200.641316
210.799718,1000,134292.047225
291.191805,1000,134385.987899
165.20747,1000,134479.102777
298.703926,1000,134570.206762
278.3793,1000,134662.6607
289.446101,1000,134754.429106
255.660003,1000,135208.523283
276.745371,699,135271.635577
143.32794,417,135310.380061
191.493601,354,135345.160283
308.234707,1000,135439.592272
344.768313,1000,135531.641606
232.124999,1000,135625.330719
286.685111,1000,135714.532067
177.269521,1000,135801.496291
197.072639,594,135853.247723
265.962163,1000,135944.543997
106.755763,252,135968.409313
70.884411,1000,136383.754406
320.391447,618,136441.104121
236.532181,780,136513.068011
251.150887,1000,136600.087358
82.008885,1000,136695.07831
121.945047,1000,136788.332601
263.172061,1000,136883.114898
132.855955,207,136902.873403
119.647986,1000,136994.352336
359.141789,1000,137087.101308
261.265922,1000,137179.15448
201.560658,1000,137274.388525
286.922009,1000,137730.550384
362.586021,1000,137822.162601
274.259694,1000,137908.318663
165.963302,1000,137999.198546
215.502911,691,138061.983197
277.853116,1000,138149.646431
102.979468,1000,138235.499347
285.401419,1000,138326.745201
192.86455,1000,138416.677698
291.597445,1000,138507.568443
300.896692,1000,138926.329475
271.653962,1000,139016.859331
342.953326,1000,139107.816905
327.565204,1000,139200.318259
296.037699,1000,139292.334675
147.917533,228,139314.380946
264.952898,1000,139405.053306
223.218984,1000,139497.935138
-6.144266,545,139548.276763
248.540788,1000,139640.384959
295.593715,1000,139733.27396
156.07654,1000,140138.339103
264.584352,1000,140230.288837
174.079962,1000,140320.302631
201.581622,1000,140415.105707
336.552004,1000,140510.105954
2.345352,1000,140601.068418
442.808823,1000,140691.38105
-46.943836,1000,140783.393851
317.356306,1000,140871.417751
353.466673,1000,140965.385306
133.784777,1000,141426.659871
291.914558,1000,141518.383873
216.288754,327,141549.09733
321.121184,1000,141641.92969
295.378428,1000,141732.351384
316.972936,1000,141825.446382
390.266218,1000,141917.78545
256.336328,1000,142008.075735
235.048486,1000,142096.272637
260.566686,1000,142184.59237
301.521238,1000,142277.552712
241.48437,1000,142610.333469
260.205224,1000,142697.401434
327.490004,655,142753.411124
213.036693,810,142822.820379
89.559811,991,142909.032396
293.823647,1000,142995.852171
320.98506,1000,143081.989534
567.843703,1000,143168.550448
306.426297,580,143219.094092
211.491721,1000,143305.41669
347.921509,1000,143392.151039
274.613571,1000,143821.924325
233.008709,1000,143907.652777
301.396893,1000,143994.09264
227.13072,1000,144081.343278
223.951348,1000,144167.688474
347.447295,1000,144256.355868
341.874044,1000,144346.257238
230.280755,1000,144432.086523
253.134046,1000,144522.857607
111.738742,507,144568.801073
-7.466555,1000,145034.694819
335.736596,1000,145128.865274
254.572435,1000,145222.32889
280.991229,1000,145314.027392
286.354941,1000,145405.879388
116.981603,1000,145497.557489
112.419824,492,145543.663199
340.605096,1000,145632.513458
343.214068,1000,145723.248065
108.267106,1000,145817.000448
247.808151,1000,145903.450712
269.290101,1000,146289.669222
294.194223,1000,146375.920689
140.429563,1000,146463.350678
304.115038,1000,146553.228486
260.30134,1000,146647.688088
246.350738,1000,146739.988101
273.1406,1000,146831.04855
278.608433,1000,146924.074351
299.929364,1000,147014.811665
290.980724,1000,147106.602663
267.675053,1000,147574.500836
266.854971,1000,147664.497422
315.962633,1000,147755.776989
77.090122,1000,147846.120884
265.579213,1000,147939.680735
140.283573,275,147964.913132
203.681487,1000,148057.604521
215.515311,517,148106.679446
277.675327,1000,148199.199656
261.907406,1000,148287.511044
246.034202,704,148352.906801
11.832643,1000,148813.208293
663.647054,1000,148906.139064
179.299985,1000,148997.087483
163.233188,1000,149091.855315
258.169465,1000,149184.105545
104.258262,1000,149276.881246
182.851866,1000,149367.77219
199.805726,1000,149456.815902
286.985623,1000,149546.744526
304.284477,816,149624.373012
291.445837,1000,149717.453807
346.373277,1000,150168.258924
285.162677,1000,150261.425942
163.442898,1000,150352.502784
181.699547,1000,150444.546484
408.247338,1000,150530.706204
284.43299,1000,150622.150658
311.308703,1000,150714.310039
302.248466,701,150778.697725
257.666571,1000,150870.350508
368.091346,1000,150962.843414
146.850852,1000,151418.734476
413.380662,678,151480.633672
108.224507,1000,151571.798907
288.427281,1000,151663.138865
245.70035,390,151700.197066
200.11749,333,151733.234136
241.201671,1000,151828.452822
265.432761,1000,151918.172377
266.707328,1000,152010.008851
120.87402,212,152031.592434
296.653717,831,152109.190372
292.020495,1000,152198.713548
299.432075,847,152277.283346
120.925331,1000,152736.174111
203.057116,416,152774.417375
254.028333,562,152827.522058
277.897756,1000,152915.599087
301.784291,1000,153008.393306
317.886128,1000,153096.169283
386.64753,1000,153189.956004
137.640107,1000,153283.818472
103.470075,216,153303.194
319.607132,1000,153394.19114
172.866354,1000,153483.754102
-1.818556,1000,153937.069822
271.710435,1000,154028.842069
311.314009,1000,154119.928902
300.518567,1000,154208.152673
302.458202,1000,154300.262487
140.171289,1000,154391.732452
287.776252,1000,154479.199373
246.58466,287,154504.385054
315.982644,1000,154593.219548
277.393015,1000,154683.895463
260.793208,1000,154777.202601
244.424478,1000,155187.847728
222.171228,1000,155281.310289
257.110398,1000,155373.746418
264.460658,375,155409.310112
220.355276,276,155435.470631
303.7695,1000,155530.517498
314.223168,1000,155623.431771
382.161248,1000,155712.789575
291.262671,1000,155807.062289
254.665742,1000,155897.241995
302.593874,1000,155991.058135
279.619526,1000,156082.627667
130.655655,1000,156442.350351
160.252158,356,156475.867149
228.639311,1000,156564.865289
218.556398,316,156594.461909
49.29674,1000,156687.659778
262.132235,1000,156778.540906
118.974301,255,156803.34119
109.903157,1000,156896.104393
314.153296,795,156969.921927
255.29239,1000,157061.801763
292.223541,1000,157152.836198
511.765227,885,157235.802417
277.742331,1000,157593.855309
113.683192,1000,157687.307853
299.731337,1000,157778.460279
276.59877,1000,157872.086767
156.421682,1000,157963.360368
259.537986,457,158006.020828
230.8761,1000,158100.390385
113.491847,445,158142.420794
281.869967,1000,158233.991318
192.231382,1000,158325.019191
16.61309,1000,158412.270521
93.751406,810,158815.838138
235.756572,386,158850.760666
43.664964,697,158915.484793
233.80178,1000,159000.856453
155.030331,210,159020.460967
266.985845,1000,159108.042496
306.066827,1000,159201.843887
302.554541,1000,159291.009041
286.207673,1000,159378.700565
268.988156,345,159412.894538
104.287253,762,159482.155058
307.994452,1000,159571.310545
224.535357,1000,159660.183613
136.458893,192,159679.056175
107.54615,361,160077.063269
88.950669,1000,160166.041704
117.726529,1000,160261.493567
109.184911,1000,160353.506474
350.376813,644,160412.964591
291.223147,1000,160505.38933
145.203261,1000,160599.943109
234.732084,1000,160691.056763
257.889437,362,160726.209429
114.284877,1000,160818.537303
299.096751,1000,160909.668315
181.780153,1000,161330.700377
229.913853,1000,161421.671238
293.565068,1000,161513.924946
157.218701,210,161533.661378
194.851127,629,161592.02415
278.391275,1000,161682.482117
264.522683,1000,161773.175081
14.232655,1000,161864.398958
305.906599,1000,161954.51958
281.322798,1000,162043.578426
144.269225,534,162092.099263
218.424543,1000,162183.054014
143.180509,710,162559.534311
95.956548,1000,162651.993769
228.828374,443,162693.4437
111.324442,1000,162782.360857
79.397187,1000,162870.448714
97.551894,555,162923.619489
278.036988,1000,163014.981404
243.19552,1000,163106.005986
308.766321,1000,163199.194045
15.039707,1000,163292.658946
279.064868,1000,163383.70179
281.138665,1000,163789.00987
122.316678,1000,163880.248223
185.191371,1000,163974.071259
300.031,1000,164066.499934
75.996103,1000,164158.195799
282.526915,1000,164249.385604
59.672658,965,164338.733298
223.624871,653,164398.864198
178.033785,881,164479.557978
133.531657,215,164499.952652
165.683582,262,164525.155346
259.955512,1000,164616.136173
99.177177,624,164676.265232
65.687425,1000,165062.870723
260.813618,1000,165155.269814
319.882678,1000,165248.072424
123.895781,1000,165337.194788
42.389563,1000,165432.587018
270.308663,404,165470.431294
207.533815,1000,165566.177536
186.762432,1000,165659.099165
134.628229,1000,165753.602132
273.304643,1000,165847.140998
198.666788,1000,166304.768443
99.414182,1000,166401.557659
95.988911,527,166450.693815
219.408505,490,166496.527657
254.199001,1000,166587.043345
151.954648,195,166606.093123
284.637208,1000,166698.650928
85.111538,1000,166791.949568
-3.004536,1000,166885.652875
268.971598,1000,166975.66469
103.17633,1000,167065.076888
198.430887,1000,167158.634143
148.575359,669,167531.605541
68.947079,1000,167621.820688
276.832223,1000,167713.583644
224.505359,1000,167804.787147
138.634516,242,167828.495965
270.936363,859,167911.059042
111.562884,1000,168004.660137
127.352993,305,168032.378895
282.882457,1000,168120.632954
197.228191,324,168149.660928
185.333911,766,168217.823819
276.772901,1000,168304.825949
109.347866,1000,168392.629117
275.712004,1000,168830.157436
127.95217,229,168851.293269
150.267179,1000,168945.911211
127.652878,1000,169039.001358
228.377898,1000,169132.338799
255.975636,376,169168.052935
142.297733,459,169211.368676
122.497676,1000,169299.968103
170.45619,1000,169393.888074
96.598673,246,169417.246084
151.929685,240,169440.24257
94.911082,1000,169531.984691
279.246598,665,169594.819549
139.688602,1000,169687.914814
293.200282,1000,170150.231763
333.582907,1000,170242.893393
89.996533,1000,170334.381121
188.737765,1000,170428.152565
258.23707,1000,170520.87156
275.478556,1000,170606.884495
155.336877,1000,170698.46334
136.922128,385,170734.285971
257.278435,1000,170825.583424
200.304199,1000,170914.470569
235.868663,567,170966.88488
261.206207,924,171420.905999
142.437671,1000,171514.70519
85.712591,1000,171604.824224
241.847586,661,171667.171544
223.201697,1000,171757.040683
74.460526,345,171789.84038
264.503067,1000,171881.092856
283.531437,1000,171974.423099
34.230719,193,171993.042459
311.500776,1000,172086.16134
99.515705,1000,172176.75435
200.947489,1000,172265.840018
264.838905,1000,172633.428709
136.732042,759,172705.123804
270.81565,1000,172797.082075
93.075815,326,172827.55717
210.70098,312,172855.907394
286.218802,1000,172942.424835
362.239256,1000,173029.099869
252.574683,1000,173114.761656
289.074962,1000,173203.357164
115.84849,1000,173289.121616
286.849571,1000,173375.567486
256.365257,523,173421.281106
301.104789,1000,173850.390673
266.316897,389,173884.479475
302.366661,1000,173972.490257
150.018099,633,174026.947938
